Latitude,Longitude,Location,Municipality,Crash Type,Year,Crash Count,
49.179872,-122.867859,128 ST & 97A AVE,SURREY,Casualty,2019,1,0
49.179872,-122.867859,128 ST & 97A AVE,SURREY,Casualty,2020,2,0
49.179872,-122.867859,128 ST & 97A AVE,SURREY,Casualty,2021,1,0
49.179872,-122.867859,128 ST & 97A AVE,SURREY,Casualty,2022,1,0
49.179872,-122.867859,128 ST & 97A AVE,SURREY,PDO,2019,1,0
49.180802,-122.867776,128 ST & 98 AVE,SURREY,Casualty,2018,2,0
49.180802,-122.867776,128 ST & 98 AVE,SURREY,Casualty,2020,1,0
49.180802,-122.867776,128 ST & 98 AVE,SURREY,Casualty,2022,4,0
49.180802,-122.867776,128 ST & 98 AVE,SURREY,PDO,2018,2,0
49.180802,-122.867776,128 ST & 98 AVE,SURREY,PDO,2019,1,0
49.180802,-122.867776,128 ST & 98 AVE,SURREY,PDO,2021,1,0
49.180802,-122.867776,128 ST & 98 AVE,SURREY,PDO,2022,2,0
49.183088,-122.867718,128 ST & 99 AVE,SURREY,Casualty,2018,6,0
49.183088,-122.867718,128 ST & 99 AVE,SURREY,Casualty,2019,5,0
49.183088,-122.867718,128 ST & 99 AVE,SURREY,Casualty,2020,2,0
49.183088,-122.867718,128 ST & 99 AVE,SURREY,Casualty,2021,6,0
49.183088,-122.867718,128 ST & 99 AVE,SURREY,Casualty,2022,6,0
49.183088,-122.867718,128 ST & 99 AVE,SURREY,PDO,2018,3,0
49.183088,-122.867718,128 ST & 99 AVE,SURREY,PDO,2019,2,0
49.183088,-122.867718,128 ST & 99 AVE,SURREY,PDO,2020,1,0
49.183088,-122.867718,128 ST & 99 AVE,SURREY,PDO,2021,5,0
49.183088,-122.867718,128 ST & 99 AVE,SURREY,PDO,2022,2,0
49.163505,-122.868009,128 ST & ARRAN PL,SURREY,Casualty,2019,2,0
49.163505,-122.868009,128 ST & ARRAN PL,SURREY,Casualty,2020,1,0
49.163505,-122.868009,128 ST & ARRAN PL,SURREY,Casualty,2021,5,0
49.163505,-122.868009,128 ST & ARRAN PL,SURREY,PDO,2018,2,0
49.163505,-122.868009,128 ST & ARRAN PL,SURREY,PDO,2019,2,0
49.163505,-122.868009,128 ST & ARRAN PL,SURREY,PDO,2021,1,0
49.163505,-122.868009,128 ST & ARRAN PL,SURREY,PDO,2022,4,0
49.054801,-122.86734,128 ST & BECKETT RD,SURREY,Casualty,2022,1,0
49.054801,-122.86734,128 ST & BECKETT RD,SURREY,PDO,2019,1,0
49.053041,-122.867363,128 ST & CRESCENT RD,SURREY,Casualty,2018,4,0
49.053041,-122.867363,128 ST & CRESCENT RD,SURREY,Casualty,2020,3,0
49.053041,-122.867363,128 ST & CRESCENT RD,SURREY,Casualty,2021,1,0
49.053041,-122.867363,128 ST & CRESCENT RD,SURREY,PDO,2018,6,0
49.053041,-122.867363,128 ST & CRESCENT RD,SURREY,PDO,2019,2,0
49.053041,-122.867363,128 ST & CRESCENT RD,SURREY,PDO,2020,6,0
49.053041,-122.867363,128 ST & CRESCENT RD,SURREY,PDO,2021,1,0
49.053041,-122.867363,128 ST & CRESCENT RD,SURREY,PDO,2022,3,0
49.027204,-122.867526,128 ST & MARINE DR,SURREY,PDO,2019,1,0
49.027204,-122.867526,128 ST & MARINE DR,SURREY,PDO,2022,2,0
49.166588,-122.868051,128 ST & PRINCE CHARLES BLVD,SURREY,Casualty,2018,10,0
49.166588,-122.868051,128 ST & PRINCE CHARLES BLVD,SURREY,Casualty,2019,18,0
49.166588,-122.868051,128 ST & PRINCE CHARLES BLVD,SURREY,Casualty,2020,9,0
49.166588,-122.868051,128 ST & PRINCE CHARLES BLVD,SURREY,Casualty,2021,8,0
49.166588,-122.868051,128 ST & PRINCE CHARLES BLVD,SURREY,Casualty,2022,6,0
49.166588,-122.868051,128 ST & PRINCE CHARLES BLVD,SURREY,PDO,2018,4,0
49.166588,-122.868051,128 ST & PRINCE CHARLES BLVD,SURREY,PDO,2019,9,0
49.166588,-122.868051,128 ST & PRINCE CHARLES BLVD,SURREY,PDO,2020,5,0
49.166588,-122.868051,128 ST & PRINCE CHARLES BLVD,SURREY,PDO,2021,7,0
49.166588,-122.868051,128 ST & PRINCE CHARLES BLVD,SURREY,PDO,2022,4,0
49.031305,-122.866448,128A ST & 16 AVE,SURREY,Casualty,2019,1,0
49.039869,-122.866226,128A ST & 21 AVE,SURREY,PDO,2020,1,0
49.111821,-122.866416,128A ST & 60 AVE,SURREY,Casualty,2021,1,0
49.115472,-122.866348,128A ST & 62 AVE & PANORAMA PARK ELEMENTARY SCHOOL ACCESS,SURREY,Casualty,2019,1,0
49.115472,-122.866348,128A ST & 62 AVE & PANORAMA PARK ELEMENTARY SCHOOL ACCESS,SURREY,PDO,2019,1,0
49.115472,-122.866348,128A ST & 62 AVE & PANORAMA PARK ELEMENTARY SCHOOL ACCESS,SURREY,PDO,2022,2,0
49.117494,-122.866267,128A ST & 63A AVE,SURREY,Casualty,2020,1,0
49.120743,-122.866363,128A ST & 65 AVE,SURREY,Casualty,2020,1,0
49.120743,-122.866363,128A ST & 65 AVE,SURREY,Casualty,2021,1,0
49.122808,-122.866422,128A ST & 66 AVE,SURREY,Casualty,2019,1,0
49.125722,-122.867111,128A ST & 67B AVE,SURREY,PDO,2022,1,0
49.126555,-122.865711,128B ST & 68 AVE,SURREY,Casualty,2019,1,0
49.126555,-122.865711,128B ST & 68 AVE,SURREY,Casualty,2021,1,0
49.031307,-122.865357,129 ST & 16 AVE,SURREY,PDO,2018,2,0
49.031307,-122.865357,129 ST & 16 AVE,SURREY,PDO,2020,1,0
49.031307,-122.865357,129 ST & 16 AVE,SURREY,PDO,2021,1,0
49.035334,-122.86474,129 ST & 18 AVE,SURREY,PDO,2022,1,0
49.037709,-122.864075,129 ST & 19A AVE,SURREY,PDO,2019,1,0
49.038517,-122.864045,129 ST & 20 AVE,SURREY,Casualty,2018,1,0
49.038517,-122.864045,129 ST & 20 AVE,SURREY,Casualty,2021,1,0
49.053037,-122.864176,129 ST & 28 AVE,SURREY,PDO,2020,1,0
49.108795,-122.864798,129 ST & 58A AVE,SURREY,PDO,2020,1,0
49.108795,-122.864798,129 ST & 58A AVE,SURREY,PDO,2021,1,0
49.110103,-122.864857,129 ST & 59 AVE,SURREY,Casualty,2018,1,0
49.110103,-122.864857,129 ST & 59 AVE,SURREY,Casualty,2020,1,0
49.110103,-122.864857,129 ST & 59 AVE,SURREY,Casualty,2021,1,0
49.110103,-122.864857,129 ST & 59 AVE,SURREY,PDO,2019,1,0
49.110103,-122.864857,129 ST & 59 AVE,SURREY,PDO,2021,1,0
49.110103,-122.864857,129 ST & 59 AVE,SURREY,PDO,2022,1,0
49.111835,-122.864867,129 ST & 60 AVE,SURREY,Casualty,2018,1,0
49.111835,-122.864867,129 ST & 60 AVE,SURREY,Casualty,2019,1,0
49.111835,-122.864867,129 ST & 60 AVE,SURREY,Casualty,2020,2,0
49.111835,-122.864867,129 ST & 60 AVE,SURREY,Casualty,2021,2,0
49.111835,-122.864867,129 ST & 60 AVE,SURREY,Casualty,2022,2,0
49.111835,-122.864867,129 ST & 60 AVE,SURREY,PDO,2018,3,0
49.111835,-122.864867,129 ST & 60 AVE,SURREY,PDO,2019,3,0
49.111835,-122.864867,129 ST & 60 AVE,SURREY,PDO,2020,1,0
49.111835,-122.864867,129 ST & 60 AVE,SURREY,PDO,2021,2,0
49.111835,-122.864867,129 ST & 60 AVE,SURREY,PDO,2022,1,0
49.115464,-122.865051,129 ST & 62 AVE,SURREY,PDO,2020,1,0
49.115464,-122.865051,129 ST & 62 AVE,SURREY,PDO,2021,1,0
49.135423,-122.865262,129 ST & 73 AVE,SURREY,PDO,2021,1,0
49.137405,-122.865265,129 ST & 74 AVE,SURREY,PDO,2019,1,0
49.137405,-122.865265,129 ST & 74 AVE,SURREY,PDO,2021,1,0
49.155371,-122.865541,129 ST & 84 AVE,SURREY,Casualty,2018,4,0
49.155371,-122.865541,129 ST & 84 AVE,SURREY,Casualty,2019,2,0
49.155371,-122.865541,129 ST & 84 AVE,SURREY,Casualty,2020,3,0
49.155371,-122.865541,129 ST & 84 AVE,SURREY,Casualty,2021,1,0
49.155371,-122.865541,129 ST & 84 AVE,SURREY,Casualty,2022,3,0
49.155371,-122.865541,129 ST & 84 AVE,SURREY,PDO,2018,1,0
49.155371,-122.865541,129 ST & 84 AVE,SURREY,PDO,2019,1,0
49.155371,-122.865541,129 ST & 84 AVE,SURREY,PDO,2020,1,0
49.155371,-122.865541,129 ST & 84 AVE,SURREY,PDO,2022,2,0
49.160706,-122.865298,129 ST & 87 AVE,SURREY,Casualty,2019,1,0
49.160706,-122.865298,129 ST & 87 AVE,SURREY,Casualty,2021,1,0
49.160706,-122.865298,129 ST & 87 AVE,SURREY,PDO,2018,1,0
49.162584,-122.865325,129 ST & 88 AVE,SURREY,Casualty,2018,2,0
49.162584,-122.865325,129 ST & 88 AVE,SURREY,Casualty,2019,5,0
49.162584,-122.865325,129 ST & 88 AVE,SURREY,Casualty,2020,2,0
49.162584,-122.865325,129 ST & 88 AVE,SURREY,Casualty,2021,1,0
49.162584,-122.865325,129 ST & 88 AVE,SURREY,Casualty,2022,3,0
49.162584,-122.865325,129 ST & 88 AVE,SURREY,PDO,2018,3,0
49.162584,-122.865325,129 ST & 88 AVE,SURREY,PDO,2020,1,0
49.162584,-122.865325,129 ST & 88 AVE,SURREY,PDO,2021,3,0
49.162584,-122.865325,129 ST & 88 AVE,SURREY,PDO,2022,2,0
49.170822,-122.865182,129 ST & 92A AVE,SURREY,PDO,2020,1,0
49.05343,-122.86448,129 ST & CRESCENT RD,SURREY,PDO,2020,1,0
49.027194,-122.865323,129 ST & MARINE DR,SURREY,Casualty,2022,1,0
49.027194,-122.865323,129 ST & MARINE DR,SURREY,PDO,2019,1,0
49.04576,-122.864604,129A ST & 24 AVE,SURREY,Casualty,2021,1,0
49.110118,-122.863872,129A ST & 59 AVE,SURREY,PDO,2020,1,0
49.115462,-122.863719,129A ST & 62 AVE,SURREY,Casualty,2019,1,0
49.115462,-122.863719,129A ST & 62 AVE,SURREY,Casualty,2020,1,0
49.115462,-122.863719,129A ST & 62 AVE,SURREY,PDO,2022,1,0
49.119023,-122.863704,129A ST & 64 AVE,SURREY,Casualty,2018,3,0
49.119023,-122.863704,129A ST & 64 AVE,SURREY,Casualty,2020,1,0
49.119023,-122.863704,129A ST & 64 AVE,SURREY,Casualty,2021,1,0
49.119023,-122.863704,129A ST & 64 AVE,SURREY,PDO,2020,1,0
49.119023,-122.863704,129A ST & 64 AVE,SURREY,PDO,2022,1,0
49.121597,-122.863518,129A ST & 65A AVE,SURREY,Casualty,2019,1,0
49.131215,-122.863568,129A ST & 70B AVE,SURREY,Casualty,2019,1,0
49.137396,-122.863735,129A ST & 74 AVE,SURREY,Casualty,2019,1,0
49.140997,-122.863742,129A ST & 76 AVE,SURREY,Casualty,2018,2,0
49.140997,-122.863742,129A ST & 76 AVE,SURREY,Casualty,2019,2,0
49.140997,-122.863742,129A ST & 76 AVE,SURREY,Casualty,2020,2,0
49.140997,-122.863742,129A ST & 76 AVE,SURREY,PDO,2018,1,0
49.140997,-122.863742,129A ST & 76 AVE,SURREY,PDO,2019,2,0
49.140997,-122.863742,129A ST & 76 AVE,SURREY,PDO,2020,1,0
49.140997,-122.863742,129A ST & 76 AVE,SURREY,PDO,2021,1,0
49.15538,-122.863892,129A ST & 84 AVE,SURREY,Casualty,2018,2,0
49.15538,-122.863892,129A ST & 84 AVE,SURREY,Casualty,2019,1,0
49.15538,-122.863892,129A ST & 84 AVE,SURREY,Casualty,2021,1,0
49.15538,-122.863892,129A ST & 84 AVE,SURREY,PDO,2019,1,0
49.15538,-122.863892,129A ST & 84 AVE,SURREY,PDO,2022,1,0
49.027184,-122.864235,129A ST & MARINE DR,SURREY,PDO,2022,1,0
49.139162,-122.863735,129A ST & SINCLAIR CRES,SURREY,PDO,2018,1,0
49.045767,-122.862705,129B ST & 24 AVE,SURREY,Casualty,2018,1,0
49.045767,-122.862705,129B ST & 24 AVE,SURREY,PDO,2020,1,0
49.045767,-122.862705,129B ST & 24 AVE,SURREY,PDO,2021,1,0
49.111854,-122.862968,129B ST & 60 AVE & ACCESS ROAD,SURREY,PDO,2018,2,0
49.111854,-122.862968,129B ST & 60 AVE & ACCESS ROAD,SURREY,PDO,2019,1,0
49.111854,-122.862968,129B ST & 60 AVE & ACCESS ROAD,SURREY,PDO,2022,1,0
49.135594,-122.863359,129B ST & 73 AVE,SURREY,PDO,2018,1,0
49.026177,-122.773081,13 AVE & 162A ST,SURREY,PDO,2019,1,0
49.025622,-122.779207,13 AVE & ROPER AVE & STAYTE RD,SURREY,PDO,2019,1,0
49.025622,-122.779207,13 AVE & ROPER AVE & STAYTE RD,SURREY,PDO,2020,1,0
49.025622,-122.779207,13 AVE & ROPER AVE & STAYTE RD,SURREY,PDO,2021,1,0
49.029449,-122.862026,130 ST & 15 AVE,SURREY,PDO,2020,1,0
49.031291,-122.862019,130 ST & 16 AVE,SURREY,Casualty,2018,1,0
49.031291,-122.862019,130 ST & 16 AVE,SURREY,Casualty,2021,1,0
49.031291,-122.862019,130 ST & 16 AVE,SURREY,PDO,2018,1,0
49.031291,-122.862019,130 ST & 16 AVE,SURREY,PDO,2020,1,0
49.031291,-122.862019,130 ST & 16 AVE,SURREY,PDO,2021,3,0
49.045758,-122.861126,130 ST & 24 AVE,SURREY,Casualty,2018,1,0
49.045758,-122.861126,130 ST & 24 AVE,SURREY,PDO,2018,1,0
49.10747,-122.861746,130 ST & 57B AVE,SURREY,PDO,2021,1,0
49.109382,-122.862076,130 ST & 58B AVE,SURREY,Casualty,2020,1,0
49.114482,-122.862406,130 ST & 61A AVE & 61B AVE,SURREY,Casualty,2021,1,0
49.114482,-122.862406,130 ST & 61A AVE & 61B AVE,SURREY,Casualty,2022,1,0
49.115455,-122.86237,130 ST & 62 AVE,SURREY,Casualty,2020,1,0
49.119068,-122.862281,130 ST & 64 AVE,SURREY,Casualty,2018,5,0
49.119068,-122.862281,130 ST & 64 AVE,SURREY,Casualty,2019,6,0
49.119068,-122.862281,130 ST & 64 AVE,SURREY,Casualty,2020,3,0
49.119068,-122.862281,130 ST & 64 AVE,SURREY,Casualty,2021,3,0
49.119068,-122.862281,130 ST & 64 AVE,SURREY,Casualty,2022,5,0
49.119068,-122.862281,130 ST & 64 AVE,SURREY,PDO,2019,3,0
49.119068,-122.862281,130 ST & 64 AVE,SURREY,PDO,2020,2,0
49.119068,-122.862281,130 ST & 64 AVE,SURREY,PDO,2021,3,0
49.119068,-122.862281,130 ST & 64 AVE,SURREY,PDO,2022,5,0
49.12082,-122.8622,130 ST & 65 AVE,SURREY,Casualty,2021,1,0
49.12082,-122.8622,130 ST & 65 AVE,SURREY,PDO,2022,1,0
49.121569,-122.862216,130 ST & 65A AVE,SURREY,PDO,2019,1,0
49.122886,-122.862225,130 ST & 66 AVE,SURREY,Casualty,2019,1,0
49.125337,-122.862225,130 ST & 67A AVE,SURREY,PDO,2018,1,0
49.125337,-122.862225,130 ST & 67A AVE,SURREY,PDO,2022,1,0
49.126498,-122.862209,130 ST & 68 AVE,SURREY,Casualty,2018,6,0
49.126498,-122.862209,130 ST & 68 AVE,SURREY,Casualty,2019,4,0
49.126498,-122.862209,130 ST & 68 AVE,SURREY,Casualty,2020,2,0
49.126498,-122.862209,130 ST & 68 AVE,SURREY,Casualty,2021,4,0
49.126498,-122.862209,130 ST & 68 AVE,SURREY,Casualty,2022,6,0
49.126498,-122.862209,130 ST & 68 AVE,SURREY,PDO,2018,1,0
49.126498,-122.862209,130 ST & 68 AVE,SURREY,PDO,2019,3,0
49.126498,-122.862209,130 ST & 68 AVE,SURREY,PDO,2020,3,0
49.126498,-122.862209,130 ST & 68 AVE,SURREY,PDO,2022,7,0
49.131199,-122.862276,130 ST & 70B AVE & LINTON WAY,SURREY,Casualty,2018,1,0
49.131199,-122.862276,130 ST & 70B AVE & LINTON WAY,SURREY,Casualty,2019,3,0
49.131199,-122.862276,130 ST & 70B AVE & LINTON WAY,SURREY,Casualty,2020,1,0
49.131199,-122.862276,130 ST & 70B AVE & LINTON WAY,SURREY,Casualty,2021,1,0
49.131199,-122.862276,130 ST & 70B AVE & LINTON WAY,SURREY,PDO,2018,1,0
49.131199,-122.862276,130 ST & 70B AVE & LINTON WAY,SURREY,PDO,2019,1,0
49.133808,-122.862312,130 ST & 72 AVE,SURREY,Casualty,2018,26,0
49.133808,-122.862312,130 ST & 72 AVE,SURREY,Casualty,2019,17,0
49.133808,-122.862312,130 ST & 72 AVE,SURREY,Casualty,2020,10,0
49.133808,-122.862312,130 ST & 72 AVE,SURREY,Casualty,2021,13,0
49.133808,-122.862312,130 ST & 72 AVE,SURREY,Casualty,2022,19,0
49.133808,-122.862312,130 ST & 72 AVE,SURREY,PDO,2018,12,0
49.133808,-122.862312,130 ST & 72 AVE,SURREY,PDO,2019,10,0
49.133808,-122.862312,130 ST & 72 AVE,SURREY,PDO,2020,9,0
49.133808,-122.862312,130 ST & 72 AVE,SURREY,PDO,2021,9,0
49.133808,-122.862312,130 ST & 72 AVE,SURREY,PDO,2022,5,0
49.137374,-122.862335,130 ST & 74 AVE,SURREY,Casualty,2018,2,0
49.137374,-122.862335,130 ST & 74 AVE,SURREY,Casualty,2021,1,0
49.137374,-122.862335,130 ST & 74 AVE,SURREY,PDO,2018,2,0
49.137374,-122.862335,130 ST & 74 AVE,SURREY,PDO,2019,1,0
49.140984,-122.861851,130 ST & 76 AVE,SURREY,Casualty,2018,8,0
49.140984,-122.861851,130 ST & 76 AVE,SURREY,Casualty,2019,4,0
49.140984,-122.861851,130 ST & 76 AVE,SURREY,Casualty,2020,3,0
49.140984,-122.861851,130 ST & 76 AVE,SURREY,Casualty,2021,6,0
49.140984,-122.861851,130 ST & 76 AVE,SURREY,Casualty,2022,2,0
49.140984,-122.861851,130 ST & 76 AVE,SURREY,PDO,2018,3,0
49.140984,-122.861851,130 ST & 76 AVE,SURREY,PDO,2019,1,0
49.140984,-122.861851,130 ST & 76 AVE,SURREY,PDO,2020,3,0
49.128911,-122.890372,120 ST,SURREY,Casualty,2021,1,
49.140984,-122.861851,130 ST & 76 AVE,SURREY,PDO,2021,3,0
49.140984,-122.861851,130 ST & 76 AVE,SURREY,PDO,2022,8,0
49.148185,-122.86228,130 ST & 80 AVE,SURREY,Casualty,2018,8,0
49.148185,-122.86228,130 ST & 80 AVE,SURREY,Casualty,2019,4,0
49.148185,-122.86228,130 ST & 80 AVE,SURREY,Casualty,2020,2,0
49.148185,-122.86228,130 ST & 80 AVE,SURREY,Casualty,2021,7,0
49.148185,-122.86228,130 ST & 80 AVE,SURREY,Casualty,2022,2,0
49.148185,-122.86228,130 ST & 80 AVE,SURREY,PDO,2018,3,0
49.148185,-122.86228,130 ST & 80 AVE,SURREY,PDO,2019,4,0
49.148185,-122.86228,130 ST & 80 AVE,SURREY,PDO,2020,5,0
49.148185,-122.86228,130 ST & 80 AVE,SURREY,PDO,2021,4,0
49.148185,-122.86228,130 ST & 80 AVE,SURREY,PDO,2022,10,0
49.155383,-122.86233,130 ST & 84 AVE,SURREY,Casualty,2018,1,0
49.155383,-122.86233,130 ST & 84 AVE,SURREY,Casualty,2019,3,0
49.155383,-122.86233,130 ST & 84 AVE,SURREY,Casualty,2020,1,0
49.155383,-122.86233,130 ST & 84 AVE,SURREY,Casualty,2021,5,0
49.155383,-122.86233,130 ST & 84 AVE,SURREY,Casualty,2022,2,0
49.155383,-122.86233,130 ST & 84 AVE,SURREY,PDO,2018,4,0
49.155383,-122.86233,130 ST & 84 AVE,SURREY,PDO,2019,2,0
49.155383,-122.86233,130 ST & 84 AVE,SURREY,PDO,2020,3,0
49.155383,-122.86233,130 ST & 84 AVE,SURREY,PDO,2021,1,0
49.159183,-122.862367,130 ST & 86 AVE,SURREY,Casualty,2018,1,0
49.159183,-122.862367,130 ST & 86 AVE,SURREY,Casualty,2020,1,0
49.159183,-122.862367,130 ST & 86 AVE,SURREY,Casualty,2021,1,0
49.159183,-122.862367,130 ST & 86 AVE,SURREY,Casualty,2022,2,0
49.159183,-122.862367,130 ST & 86 AVE,SURREY,PDO,2019,1,0
49.159183,-122.862367,130 ST & 86 AVE,SURREY,PDO,2020,1,0
49.159183,-122.862367,130 ST & 86 AVE,SURREY,PDO,2021,1,0
49.16073,-122.862404,130 ST & 87 AVE,SURREY,Casualty,2020,1,0
49.16073,-122.862404,130 ST & 87 AVE,SURREY,PDO,2019,1,0
49.16073,-122.862404,130 ST & 87 AVE,SURREY,PDO,2020,1,0
49.16073,-122.862404,130 ST & 87 AVE,SURREY,PDO,2021,1,0
49.16073,-122.862404,130 ST & 87 AVE,SURREY,PDO,2022,1,0
49.162614,-122.862418,130 ST & 88 AVE & QUEEN MARY BLVD,SURREY,Casualty,2018,23,0
49.162614,-122.862418,130 ST & 88 AVE & QUEEN MARY BLVD,SURREY,Casualty,2019,18,0
49.162614,-122.862418,130 ST & 88 AVE & QUEEN MARY BLVD,SURREY,Casualty,2020,9,0
49.162614,-122.862418,130 ST & 88 AVE & QUEEN MARY BLVD,SURREY,Casualty,2021,13,0
49.162614,-122.862418,130 ST & 88 AVE & QUEEN MARY BLVD,SURREY,Casualty,2022,7,0
49.162614,-122.862418,130 ST & 88 AVE & QUEEN MARY BLVD,SURREY,PDO,2018,8,0
49.162614,-122.862418,130 ST & 88 AVE & QUEEN MARY BLVD,SURREY,PDO,2019,7,0
49.162614,-122.862418,130 ST & 88 AVE & QUEEN MARY BLVD,SURREY,PDO,2020,11,0
49.162614,-122.862418,130 ST & 88 AVE & QUEEN MARY BLVD,SURREY,PDO,2021,16,0
49.162614,-122.862418,130 ST & 88 AVE & QUEEN MARY BLVD,SURREY,PDO,2022,13,0
49.177122,-122.86246,130 ST & 96 AVE,SURREY,Casualty,2018,1,0
49.177122,-122.86246,130 ST & 96 AVE,SURREY,Casualty,2019,2,0
49.177122,-122.86246,130 ST & 96 AVE,SURREY,Casualty,2020,3,0
49.177122,-122.86246,130 ST & 96 AVE,SURREY,Casualty,2021,5,0
49.177122,-122.86246,130 ST & 96 AVE,SURREY,Casualty,2022,4,0
49.177122,-122.86246,130 ST & 96 AVE,SURREY,PDO,2018,4,0
49.177122,-122.86246,130 ST & 96 AVE,SURREY,PDO,2019,2,0
49.177122,-122.86246,130 ST & 96 AVE,SURREY,PDO,2020,8,0
49.177122,-122.86246,130 ST & 96 AVE,SURREY,PDO,2021,4,0
49.177122,-122.86246,130 ST & 96 AVE,SURREY,PDO,2022,8,0
49.178043,-122.862404,130 ST & 96A AVE,SURREY,Casualty,2020,1,0
49.178043,-122.862404,130 ST & 96A AVE,SURREY,Casualty,2021,1,0
49.178043,-122.862404,130 ST & 96A AVE,SURREY,PDO,2018,1,0
49.178826,-122.862364,130 ST & 97 AVE,SURREY,Casualty,2020,1,0
49.178826,-122.862364,130 ST & 97 AVE,SURREY,Casualty,2021,1,0
49.18079,-122.86227,130 ST & 98 AVE,SURREY,Casualty,2018,3,0
49.18079,-122.86227,130 ST & 98 AVE,SURREY,Casualty,2019,1,0
49.18079,-122.86227,130 ST & 98 AVE,SURREY,Casualty,2020,2,0
49.18079,-122.86227,130 ST & 98 AVE,SURREY,Casualty,2021,3,0
49.18079,-122.86227,130 ST & 98 AVE,SURREY,PDO,2018,1,0
49.18079,-122.86227,130 ST & 98 AVE,SURREY,PDO,2022,2,0
49.181664,-122.862233,130 ST & 98A AVE,SURREY,Casualty,2020,1,0
49.181664,-122.862233,130 ST & 98A AVE,SURREY,Casualty,2022,1,0
49.181664,-122.862233,130 ST & 98A AVE,SURREY,PDO,2021,1,0
49.213211,-122.861854,130 ST & BRIDGEVIEW DR & BRIDGEVIEW DR OFFRAMP & BRIDGEVIEW DR ONRAMP & HWY 17,SURREY,Casualty,2018,13,0
49.213211,-122.861854,130 ST & BRIDGEVIEW DR & BRIDGEVIEW DR OFFRAMP & BRIDGEVIEW DR ONRAMP & HWY 17,SURREY,Casualty,2019,13,0
49.213211,-122.861854,130 ST & BRIDGEVIEW DR & BRIDGEVIEW DR OFFRAMP & BRIDGEVIEW DR ONRAMP & HWY 17,SURREY,Casualty,2020,13,0
49.213211,-122.861854,130 ST & BRIDGEVIEW DR & BRIDGEVIEW DR OFFRAMP & BRIDGEVIEW DR ONRAMP & HWY 17,SURREY,Casualty,2021,9,0
49.213211,-122.861854,130 ST & BRIDGEVIEW DR & BRIDGEVIEW DR OFFRAMP & BRIDGEVIEW DR ONRAMP & HWY 17,SURREY,Casualty,2022,14,0
49.213211,-122.861854,130 ST & BRIDGEVIEW DR & BRIDGEVIEW DR OFFRAMP & BRIDGEVIEW DR ONRAMP & HWY 17,SURREY,PDO,2018,24,0
49.213211,-122.861854,130 ST & BRIDGEVIEW DR & BRIDGEVIEW DR OFFRAMP & BRIDGEVIEW DR ONRAMP & HWY 17,SURREY,PDO,2019,23,0
49.213211,-122.861854,130 ST & BRIDGEVIEW DR & BRIDGEVIEW DR OFFRAMP & BRIDGEVIEW DR ONRAMP & HWY 17,SURREY,PDO,2020,22,0
49.213211,-122.861854,130 ST & BRIDGEVIEW DR & BRIDGEVIEW DR OFFRAMP & BRIDGEVIEW DR ONRAMP & HWY 17,SURREY,PDO,2021,27,0
49.213211,-122.861854,130 ST & BRIDGEVIEW DR & BRIDGEVIEW DR OFFRAMP & BRIDGEVIEW DR ONRAMP & HWY 17,SURREY,PDO,2022,32,0
49.127536,-122.862224,130 ST & CLEVEDON DR,SURREY,PDO,2022,1,0
49.054759,-122.862453,130 ST & CRESCENT RD,SURREY,Casualty,2019,2,0
49.054759,-122.862453,130 ST & CRESCENT RD,SURREY,Casualty,2021,1,0
49.054759,-122.862453,130 ST & CRESCENT RD,SURREY,PDO,2019,1,0
49.054759,-122.862453,130 ST & CRESCENT RD,SURREY,PDO,2020,1,0
49.128481,-122.862239,130 ST & HELSTON CRES,SURREY,Casualty,2019,1,0
49.026917,-122.862018,130 ST & MARINE DR,SURREY,Casualty,2021,1,0
49.034482,-122.861988,130 ST & SUMMERHILL CRES,SURREY,PDO,2020,1,0
49.104683,-122.860724,130A ST & 56 AVE,SURREY,Casualty,2018,1,0
49.104683,-122.860724,130A ST & 56 AVE,SURREY,PDO,2018,1,0
49.104683,-122.860724,130A ST & 56 AVE,SURREY,PDO,2019,1,0
49.111872,-122.861082,130A ST & 60 AVE,SURREY,Casualty,2019,3,0
49.111872,-122.861082,130A ST & 60 AVE,SURREY,Casualty,2022,1,0
49.112454,-122.861088,130A ST & 60A AVE,SURREY,Casualty,2020,1,0
49.120812,-122.860986,130A ST & 65 AVE,SURREY,PDO,2019,1,0
49.122217,-122.860912,130A ST & 65B AVE,SURREY,PDO,2022,1,0
49.135576,-122.860952,130A ST & 73 AVE,SURREY,Casualty,2019,1,0
49.177112,-122.861453,130A ST & 96 AVE,SURREY,Casualty,2018,3,0
49.177112,-122.861453,130A ST & 96 AVE,SURREY,Casualty,2022,2,0
49.177112,-122.861453,130A ST & 96 AVE,SURREY,PDO,2019,1,0
49.177112,-122.861453,130A ST & 96 AVE,SURREY,PDO,2022,3,0
49.111126,-122.860206,130B ST & 59A AVE,SURREY,Casualty,2018,1,0
49.113878,-122.860506,130B ST & 61A AVE,SURREY,PDO,2020,1,0
49.116395,-122.860307,130B ST & 62B AVE,SURREY,Casualty,2018,1,0
49.117153,-122.860319,130B ST & 63 AVE,SURREY,PDO,2022,1,0
49.031291,-122.859244,131 ST & 16 AVE,SURREY,Casualty,2018,1,0
49.111891,-122.859084,131 ST & 60 AVE,SURREY,PDO,2019,1,0
49.111891,-122.859084,131 ST & 60 AVE,SURREY,PDO,2022,1,0
